INDEX:564:<DateTimeAME>,Open:564:<double>,High:564:<double>,Low:564:<double>,Close:564:<double>,Mean:564:<double>,Median:564:<double>,25% Quantile:564:<double>,Std:564:<double>,MAD:564:<double>,Z Score:564:<dbl_vec>,Return Vector:564:<dbl_vec>,Volume:564:<long>
11/18/2005 00:00:00.000,2.151071,2.319643,2.139286,2.305714,2.2168572,2.19625,2.1680355,0.0693492621523,0.05730004,10[-0.948621484329|-1.11855840412|-1.01041017345|-0.459373308544|-0.273978401649|-0.320323523432|0.107121543466|1.48214698773|1.26070267061|1.28129409373],10[nan|-0.00549372914203|0.00349971146308|0.0176439885824|0.00586696617276|-0.0014634037899|0.0134165743123|0.0419773292845|-0.00664242745288|0.000619522796388],5648776000
12/05/2005 00:00:00.000,2.32,2.593929,2.32,2.565,2.4627144,2.454286,2.4094645,0.089616645773,0.0733572,10[-1.59249879048|-0.970806252003|-0.735671363633|0.153036301255|0.280557253434|-0.341135285039|-0.452721697516|1.05369487092|1.46417664786|1.1413683152],10[nan|0.0237308382067|0.00883064931727|0.0326889299397|0.00460409419895|-0.0226489356235|-0.00412007621547|0.0542379341554|0.0142830950065|-0.0112152360411],6730813600
12/19/2005 00:00:00.000,2.644643,2.677857,2.539643,2.549286,2.6177857,2.642857,2.5748215,0.0525290923395,0.04651416,10[0.51128429607|0.443283882568|0.531672997879|0.701654994566|1.09598885943|1.14358153405|-0.875699501958|-0.760125450901|-1.48760803813|-1.30403357357],10[nan|-0.00135156784637|0.00175645546157|0.00336921020472|0.00777264701111|0.000934018397825|-0.0404162486038|0.00235783444118|-0.0149349136513|0.00378979999192],7113531600
01/04/2006 00:00:00.000,2.575357,2.6775,2.551786,2.6775,2.6208571,2.62625,2.5975,0.0431639059875,0.03382848,10[-1.05412378604|0.0959806557173|0.526224387723|-0.0281276676015|0.69998067387|0.153899417766|-1.60020504215|-1.23615087141|1.13024757338|1.31227465875],10[nan|0.0190927307609|0.00704975862086|-0.0090926057176|0.0119256603477|-0.00893088552556|-0.0292393176019|0.0061391566535|0.0390120927867|0.00293876773247],5085144400
01/19/2006 00:00:00.000,2.656429,3.056786,2.656429,2.822857,2.8843214,2.916964,2.7739285,0.145799711468,0.12338572,10[-1.56305110419|-1.09274153149|-1.1539830793|0.0242497050537|0.768915101899|0.864443411659|1.18288711455|0.967324273692|0.423523471881|-0.421567363757],10[nan|0.0254856884598|-0.00328207737605|0.06132835383|0.0369065417562|0.00463743005361|0.0153053608082|-0.0103349361388|-0.0265566828231|-0.0427229255681],11391808400
02/02/2006 00:00:00.000,2.7175,2.773929,2.5725,2.575,2.6656785,2.686071,2.616607,0.0689364497107,0.0564,10[0.75172858796|1.57029409629|0.72582066831|-0.227434108745|-1.19623944004|-1.3516579457|0.187020075071|0.45124894204|0.404611785449|-1.31539266064],10[nan|0.0205523867429|-0.0212098245189|-0.0244952622391|-0.0255252799163|-0.00415617135574|0.040405254635|0.00677725022526|-0.00119287104035|-0.0450182884303],10288233200
02/16/2006 00:00:00.000,2.566071,2.566071,2.311071,2.520357,2.4284285,2.415,2.40375,0.0798187349078,0.0604714,10[1.72443850631|-0.311424379611|-0.17718271301|0.364219002388|-1.36290684293|-0.306939217069|-1.47030017621|-0.159292176388|0.547672173087|1.15171582344],10[nan|-0.0654203871658|0.00444804304753|0.0177409818223|-0.0577312785119|0.0356911875998|-0.0393934286758|0.0442838421307|0.0230904902368|0.0193151723375],11748461200
03/03/2006 00:00:00.000,2.510357,2.5625,2.418571,2.418571,2.4993213,2.498214,2.4675,0.049493180765,0.0421787,10[0.222974151781|-0.6501562337|0.966228059317|1.27651322917|1.06725207763|0.728094243349|-1.07591185648|-0.635730003885|-0.267719709972|-1.63154395721],10[nan|-0.0173641730984|0.0319115378978|0.00601100555954|-0.0040499460691|-0.0065989428653|-0.0358513917036|0.00886709888476|0.00735338990503|-0.0275266827269],7910487200
03/17/2006 00:00:00.000,2.338571,2.404286,2.256786,2.309286,2.3313214,2.3417855,2.303036,0.0445199419516,0.03584272,10[0.162839385727|0.828675833407|0.307246582102|-1.08058092376|-1.67420254233|0.323284338862|1.63891947746|0.764502344522|-0.775728774254|-0.494955721729],10[nan|0.0125960254945|-0.00985068266187|-0.0267013024317|-0.0116424222541|0.0386481559538|0.0246631448165|-0.0163240160567|-0.0294182075571|0.00542763147716],8238126400
03/31/2006 00:00:00.000,2.285357,2.285357,2.096786,2.24,2.1914642,2.205,2.145,0.0604487423282,0.05074276,10[1.55326308511|0.265279299161|0.18256459233|-0.709579692611|-0.827729379849|-1.09360753349|-1.56625591126|0.572498263274|0.820642383767|0.802924893564],10[nan|-0.0346615949704|-0.00226757466778|-0.0247901088299|-0.00332960680568|-0.00753357492663|-0.0135340921021|0.059832451958|0.00671572847974|-0.000478010734663],12827746400
04/17/2006 00:00:00.000,2.2375,2.544286,2.184643,2.314643,2.3811072,2.3914285,2.344286,0.110762197754,0.08274276,10[-1.29653620921|-1.77374775857|0.173793951279|1.47323548385|1.00569329843|0.644559258011|0.425296725374|0.0125746872872|-0.0648073092225|-0.600062127222],10[nan|-0.0239067426961|0.0941650478209|0.058232584251|-0.0205638376889|-0.0161783103965|-0.00995190475859|-0.0190056511526|-0.00360396813538|-0.0252909244276],12229473200
05/01/2006 00:00:00.000,2.365,2.513929,2.344643,2.485714,2.4141429,2.4048215,2.364107,0.0614831453046,0.0510715,10[-0.799290598367|-1.13038946943|0.019746875245|-0.322964934563|-1.07230851111|-0.828339209839|0.321813399461|1.02467269181|1.62298300625|1.16407675055],10[nan|-0.00864487044113|0.0297139507635|-0.00876203693593|-0.0194300261207|0.00636751773839|0.0294842671014|0.0175990559177|0.0147409879564|-0.0112869257009],8640189600
05/15/2006 00:00:00.000,2.557857,2.5675,2.417857,2.421071,2.5105,2.5385715,2.477679,0.0612814980797,0.0517286,10[0.772778105692|0.493036249876|0.487210674275|0.930133919472|0.930133919472|0.428938600127|0.178340940455|-1.24949621663|-1.51176134564|-1.4593148471],10[nan|-0.00672465465398|-0.000140521555628|0.0106280404854|0|-0.0120347373576|-0.00607212116733|-0.0353189802462|-0.00662521339067|0.00132839359157],6453034000
05/30/2006 00:00:00.000,2.320714,2.330714,2.186429,2.186429,2.2746429,2.266607,2.259286,0.0414137053253,0.03085708,10[1.11246022635|1.35392618361|-0.439803679892|0.707159617088|-0.267348693217|-0.46568883051|-0.301830031914|0.551921153166|-0.12073056397|-2.1300653807],10[nan|0.00429976145245|-0.0323911832711|0.0208324512544|-0.0176722716332|-0.00363537947333|0.00300431880649|0.0155089811612|-0.0121990248449|-0.0373529310464],7124387200
06/13/2006 00:00:00.000,2.134643,2.220357,2.035714,2.083214,2.1328928,2.13375,2.1035715,0.0556286604345,0.0411072,10[0.0314621992752|1.57228664715|1.24486549665|0.179119898307|-0.000643553156232|-0.74536757988|0.667051834615|-0.308812038|-1.74691964971|-0.893043255257],10[nan|0.0393685741822|-0.00823701661165|-0.0272909917744|-0.00467758986368|-0.0196148311207|0.0368796031565|-0.0253348233719|-0.038545726872|0.0230652761312],8963351600
06/27/2006 00:00:00.000,2.0575,2.127857,2.042857,2.051071,2.0782499,2.0619645,2.054107,0.0322003138509,0.02868568,10[-0.644400551375|1.31874801583|-0.699865849268|-1.09914767178|-0.799678540998|-0.367105117507|1.5405781518|0.708722905796|0.886205647935|-0.844056990432],10[nan|0.0302611708658|-0.0311295915764|-0.00627391457807|0.00470924406397|0.00676343442548|0.0292933732034|-0.0126681552497|0.0027163487324|-0.026801467705],7790451200
07/12/2006 00:00:00.000,2.000714,2.106071,1.891429,1.891429,2.0071071,1.99625,1.9830355,0.0602544848501,0.04567132,10[-0.106101645644|1.64243209856|0.63480585877|1.0378629932|0.474767979034|-0.254273188761|-0.473592962765|-0.710670751008|-0.325404823372|-1.91982555801],10[nan|0.0513200094933|-0.0292517799579|0.0118037822496|-0.0165295113271|-0.0218148936359|-0.00665685670103|-0.00724604645971|0.0117487470345|-0.0495449395067],6891077200
07/26/2006 00:00:00.000,1.866071,2.281071,1.809643,2.281071,2.0383213,2.0464285,1.8798215,0.179110808211,0.1648213,10[-0.961696849679|-1.27674204747|-0.937767528814|-0.832084347609|-0.592807888371|0.683335088611|0.727201788105|0.866780187922|0.968477010028|1.35530458728],10[nan|-0.0307055627498|0.0329997334818|0.0100696581812|0.0224307696966|0.111808973016|0.00362970265351|0.0114623841777|0.00826952449151|0.0308447355638],10733069200
08/09/2006 00:00:00.000,2.264286,2.485357,2.264286,2.271071,2.3777143,2.3998215,2.3280355,0.0757134887205,0.06388584,10[-1.49812539241|-0.465099424093|0.65283875879|0.284912244364|0.747181261305|1.42171100314|0.813219692296|0.299057676282|-0.847184578124|-1.40851124155],10[nan|0.0339592576795|0.0354961103562|-0.0115436523947|0.0144822966247|0.0207628214853|-0.0187109376702|-0.0160878972401|-0.0368252579661|-0.0185406919304],9475054400
08/23/2006 00:00:00.000,2.288214,2.427857,2.273214,2.403929,2.3681428,2.390536,2.330714,0.0624242438121,0.05188588,10[-1.28041278707|-1.52070404386|-1.35479094075|0.0812376680968|0.956586677761|0.73346823612|0.916538134963|0.14417795796|0.750625031855|0.573274064924],10[nan|-0.00657691147144|0.00454575663968|0.0385047088122|0.0227638206592|-0.00575326477383|0.00472301957091|-0.0200793836151|0.0157999406706|-0.00459480497753],6592502000
09/07/2006 00:00:00.000,2.421786,2.6,2.374286,2.6,2.4554286,2.4326785,2.4069645,0.0741677275478,0.05752844,10[-0.453601601564|-0.000965379449632|-0.85327678348|-1.0940418789|-0.86290361207|-0.434347944384|-0.179129123128|1.31362255824|0.615394343458|1.94924942128],10[nan|0.0137668836924|-0.0260825512795|-0.00749285620125|0.00719433450854|0.013203662981|0.00778117433407|0.0443371916237|-0.0204940840192|0.0387924048904],7802496800
09/21/2006 00:00:00.000,2.59,2.687857,2.589286,2.666071,2.6346073,2.642679,2.614286,0.0335402374704,0.02612138,10[-1.32996374994|-1.35125161353|-1.21282087033|0.458932349945|0.427000554562|0.352463217067|0.128851204581|0.00106439317944|1.58763634417|0.9380881703],10[nan|-0.0002757136812|0.0017915526336|0.0213859253343|-0.0004042326344|-0.000944223293587|-0.00283803104123|-0.00162546408532|0.0199965328974|-0.00813836878119],9491697600
10/05/2006 00:00:00.000,2.607143,2.771786,2.607143,2.6725,2.6996786,2.69875,2.6730355,0.0517135113297,0.0414644,10[-1.78938922577|0.109804959168|1.39436286854|0.565623939429|0.979983735332|0.95927348046|-0.504850653702|-1.04352999076|-0.145718204126|-0.525560908574],10[nan|0.0369788956413|0.0242579963613|-0.0155826532386|0.00782149690288|-0.00038947983116|-0.0279262096016|-0.0104740598305|0.0173965585569|-0.00732316681119],7583161600
10/19/2006 00:00:00.000,2.650714,2.821071,2.615357,2.821071,2.676357,2.6635715,2.651964,0.0560016453846,0.0351286,10[-0.457897260409|-0.19642280016|-0.719371720658|-1.08925370998|0.205351109258|0.0523020346971|0.29463420024|-0.413255714918|-0.260188783739|2.58410264567],10[nan|0.00550896970076|-0.0110484563432|-0.0078889427518|0.0273436135657|-0.00319388072424|0.00505237067155|-0.0148309764859|0.00322559075531|0.0581192740254],6922179600
11/02/2006 00:00:00.000,2.855357,2.935357,2.820714,2.820714,2.8799286,2.883393,2.8635715,0.037724348015,0.0305,10[-0.651345915647|0.778208280454|0.39005047865|0.986482257698|1.46930040986|-0.215844684626|-0.206381300398|0.418440631333|-1.39924485849|-1.56966529883],10[nan|0.0187108111793|-0.00504590289404|0.00774292529407|0.00622436866468|-0.0218949454425|0.000124305157832|0.00817327170781|-0.0239650516509|-0.0022766166979],5526138800
11/16/2006 00:00:00.000,2.796071,3.0575,2.796071,3.0575,2.9515357,2.9725,2.91,0.0859318280603,0.06865716,10[-1.80916318795|-1.218986054|-0.886501564316|-0.0802112576397|0.289686610443|0.198242029578|0.709449587843|0.97959396303|0.584769358854|1.23312051415],10[nan|0.0179754211601|0.00998620182497|0.0238107468912|0.0107366724629|-0.0026435675614|0.0146896065706|0.00767635338069|-0.0112392073366|0.0183901437183],5769125600
12/01/2006 00:00:00.000,3.066071,3.278929,3.066071,3.261429,3.2106785,3.243393,3.1810715,0.0803198440075,0.0652572,10[-1.80039567789|-1.52471038152|-0.577596988307|0.182750603931|0.769691484887|-0.159630539108|0.849733971018|0.845276791046|0.78302567413|0.631855061811],10[nan|0.00719599288991|0.0243345074498|0.0191162040663|0.0145105770063|-0.0230733208371|0.0250359467203|-0.000109187952834|-0.00152621874512|-0.00371599509473],7784162400
12/15/2006 00:00:00.000,3.254286,3.259643,3.076429,3.132857,3.1704643,3.1660715,3.1425,0.058679283846,0.04412856,10[1.4284717622|1.51976462825|0.643322438956|-1.05477258656|-0.312227736932|-0.01399642167|-1.60252978286|0.168589310428|-0.135725923665|-0.64089568814],10[nan|0.00164478341956|-0.0159032841708|-0.031551260944|0.0139194039221|0.0055364242639|-0.0298494544919|0.033223945883|-0.00563060058824|-0.00941748627879],7755386800
01/03/2007 00:00:00.000,3.0525,3.0825,2.888214,2.992857,2.9792142,2.9767855,2.9235715,0.0673755218917,0.0577858,10[1.08772144456|1.5329870122|0.711368144607|-0.274583401814|-0.645638041512|-1.01139402096|-1.00608051852|-1.35064185694|0.753772268832|0.202488969539],10[nan|0.00978002905364|-0.0181216856394|-0.0221888149527|-0.00847976090091|-0.00842963985337|0.000122971232443|-0.00800570793407|0.047924301513|-0.0123341699411],9578646000
01/18/2007 00:00:00.000,3.059286,3.467857,3.0375,3.181071,3.2760357,3.3426785,3.1201785,0.176709076122,0.15475716,10[-1.22659064693|-1.34987803249|-1.26499274913|0.169970330099|1.06531200395|0.822783431335|0.584295398209|1.08552036041|0.65098693584|-0.537407031285],10[nan|-0.00714674673783|0.00492611833606|0.0797995482696|0.0467460755301|-0.0124482507398|-0.012393855486|0.0258723793509|-0.0223910232267|-0.0639278681577],16789172400
02/01/2007 00:00:00.000,3.160714,3.160714,3.026429,3.026429,3.0760001,3.065536,3.0580355,0.0368926572172,0.02662852,10[2.29622657705|0.640856522229|-0.414339902654|0.553738915572|0.118096670954|-0.724103439954|-0.181990144014|-0.559544948971|-0.385282629991|-1.34365762022],10[nan|-0.019511007874|-0.0126387214896|0.01160128994|-0.00520401266013|-0.0101380345061|0.00653749640648|-0.00454851785313|0.00210196242497|-0.0116150291989],9846631200
02/15/2007 00:00:00.000,3.026786,3.077857,2.973929,3.043214,3.0304644,3.0291075,3.0151785,0.0329028303146,0.0246786,10[-0.111795853573|-0.991021127611|-0.763077211289|1.40783025524|1.44038064649|-1.71825339824|0.0293166268913|-0.16607689818|0.485204459535|0.387492500739],10[nan|-0.00960363040348|0.00249866285029|0.0234891827326|0.000348029937987|-0.034349601416|0.0191501513245|-0.00212303402377|0.00705899351957|-0.00105589122341],6847873200
03/02/2007 00:00:00.000,3.029643,3.196786,2.9975,3.050357,3.1001071,3.0885715,3.04,0.0761388321926,0.0666785,10[-0.925468620555|-0.423569669658|1.12435267963|1.26977124833|1.06337197023|0.800693919835|-1.34763164925|-1.02866169265|0.12055477784|-0.653412963757],10[nan|0.0125344814517|0.0376971674754|0.00346949035847|-0.00492799754006|-0.0063070383154|-0.0531322863081|0.00806943939314|0.0285450705269|-0.0191344848897],8485668800
03/16/2007 00:00:00.000,3.082857,3.214286,3.082857,3.199643,3.1629644,3.153393,3.1423215,0.0419515621513,0.03412868,10[-1.90952126434|-0.317542406453|-0.717670533732|-0.479300387611|-0.504829830261|1.11267847027|-0.138764796863|1.22335372912|0.857288695718|0.874308324151],10[nan|0.021432348646|-0.00534374530665|0.00318689107361|-0.000340830818988|0.0213682879743|-0.0164922112866|0.0179377443267|-0.00478918275863|0.000223174796803],6676306000
03/30/2007 00:00:00.000,3.254643,3.423214,3.254643,3.318214,3.3398928,3.344107,3.324107,0.0530871861078,0.03791424,10[-1.60584514363|-1.37038342647|0.237481036844|0.298022953559|0.00201931968634|1.56951622621|1.30715536248|-0.18635005404|0.156745923265|-0.408362197913],10[nan|0.00383331047861|0.0257904334689|0.000958228299194|-0.00469375748428|0.0246090688641|-0.00407699064542|-0.0235305812149|0.00545476534963|-0.0090003829688],6966808800
04/16/2007 00:00:00.000,3.344643,3.381429,3.222857,3.265357,3.3266072,3.344643,3.299643,0.0529585504077,0.04378576,10[0.340564457697|0.913786340967|0.758683908277|1.03518316831|0.340564457697|0.745182783444|-0.374277616124|-0.644035755084|-1.95908307915|-1.15656866603],10[nan|0.00903536289737|-0.00243674422901|0.0043398211178|-0.0109384397862|0.00638622740483|-0.0177694681448|-0.00432956605187|-0.021378921387|0.0131008650035],5218704400
04/30/2007 00:00:00.000,3.226786,3.568571,3.223929,3.564286,3.3666072,3.3348215,3.23875,0.142572157846,0.12035704,10[-0.980704803185|-0.968184827147|-1.00074377884|-0.825393974377|-0.189126687899|-0.256762614476|0.271790794118|1.14603582122|1.41657251354|1.38651755705],10[nan|0.000553029071977|-0.00143882241017|0.007724601501|0.0275385114779|-0.00289161105597|0.0223774759282|0.0359480910247|0.0108673646008|-0.0012014822435],8241035600
05/14/2007 00:00:00.000,3.5525,3.905714,3.5525,3.905714,3.7227499,3.731786,3.5930355,0.134636744205,0.1156785,10[-1.26451290103|-1.02047105202|-1.01781947275|-0.909060158301|-0.0840847724509|0.218314102689|0.701094642161|0.823111852967|1.19448149872|1.35894626003],10[nan|0.00920646969451|9.95667175224e-05|0.0040753898109|0.0303839704485|0.0109101657635|0.0171750936142|0.00429450774089|0.0129583464084|0.00568551790001],6861946000
05/29/2007 00:00:00.000,3.84,4.083929,3.833571,4.083929,3.96925,3.97625,3.9189285,0.0905655181844,0.0763216,10[-1.42714360378|-1.49813088602|-0.670001135272|-0.441271698116|0.331649402578|0.94682834835|0.6905056279|-0.177065182439|0.978374570989|1.26625455581],10[nan|-0.00167562182046|0.0193750892707|0.00528589593625|0.0176581152007|0.0138348423805|-0.00574123360368|-0.0196805350153|0.0261260828003|0.00640451348584],7727610800
06/12/2007 00:00:00.000,4.241786,4.446071,4.228571,4.299286,4.3397498,4.330714,4.295893,0.0768295705106,0.06298556,10[-1.27507936526|-0.15014791731|-1.44708345057|-0.0850688082279|0.537829376442|0.988736491629|1.18862046726|1.38385779451|-0.614994977663|-0.526669610816],10[nan|0.0201705788251|-0.0232908748698|0.0244454190294|0.0109836850933|0.00787632733871|0.00347177317525|0.00337946926522|-0.0351514710357|0.00157964861115],13038060000
06/26/2007 00:00:00.000,4.196429,4.4675,4.196429,4.273214,4.3426428,4.3551785,4.2883925,0.087618173107,0.0715716,10[-1.66876111217|-1.15925493991|-0.445932602957|1.42501487502|0.842133513899|-0.0179392007875|0.939955685898|0.573102567873|0.304083035005|-0.792401821882],10[nan|0.0105819061502|0.0146293114835|0.037383824881|-0.011497517056|-0.0172103591334|0.0191491865978|-0.007290465783|-0.00538020364614|-0.0222333717132],10066310800
07/11/2007 00:00:00.000,4.353214,4.741071,4.305714,4.728214,4.5465713,4.5982145,4.3558925,0.189788919437,0.1685715,10[-1.01880183824|-1.26907988472|-0.990575743608|-1.1373545971|-0.025213800754|1.02482115698|0.940142873088|0.569431030644|0.949553327636|0.957077476065],10[nan|-0.0109714450736|0.0122012735588|-0.0064118268504|0.0475879022709|0.042942732786|-0.00339549860565|-0.015002344887|0.0153802628849|0.000302062403143],10508372000
07/25/2007 00:00:00.000,4.788214,5.133929,4.788214,4.902143,4.9518929,4.9325,4.910536,0.114111105707,0.08391428,10[-1.43438185956|-0.288875476193|-0.173076054935|0.0804312598949|-0.166818995242|0.421581227366|1.59525314274|1.57960173012|-1.17773725149|-0.435977722692],10[nan|0.0269333421131|0.00268275532354|0.00584806564266|-0.00570331146096|0.0135195790478|0.0264333405464|-0.000347942234969|-0.0632681894392|0.0174173351407],10243774800
08/08/2007 00:00:00.000,5.214286,5.214286,4.705714,4.786071,4.89525,4.8264285,4.80375,0.177227578947,0.1434214,10[1.80014872344|1.36688658413|0.879214177195|-1.06944980644|-0.416532237469|-0.116274228438|-1.05130928892|-0.366156330666|-0.41048915994|-0.616038432894],10[nan|-0.0148355865053|-0.0169662798128|-0.0708227850318|0.0242928421744|0.010976513847|-0.0345863773625|0.0254598843399|-0.00162791217878|-0.00758264148637],12182301600
08/22/2007 00:00:00.000,4.513929,4.7325,4.180357,4.7325,4.4447144,4.4469645,4.362143,0.158043774663,0.1214286,10[0.437945753621|0.123836576554|0.754313798528|-0.0953621870403|-1.02864791952|-1.6726846759|-0.540536317751|-0.504381777579|0.704593396591|1.82092335249],10[nan|-0.011058658301|0.0220745842224|-0.0298648814472|-0.0338654086829|-0.0240569356311|0.0419116328944|0.00130990680889|0.0428424400174|0.0379929747924],11250797600
09/06/2007 00:00:00.000,4.681071,5.148571,4.529286,4.821786,4.8220713,4.8269645,4.7558925,0.164754729069,0.1132857,10[-0.855819440186|0.0611314774204|-0.600027086072|-1.77709800292|-0.203334375828|0.26706183336|0.750465256436|1.98173188621|0.377620116591|-0.00173166501266],10[nan|0.0317631246634|-0.0228005544938|-0.0419251888935|0.0556677258815|0.016054798235|0.0162345076279|0.0401978575213|-0.0526960873514|-0.0128787142437],12691134400
09/20/2007 00:00:00.000,4.706071,5.032857,4.706071,5.011071,4.9187142,4.921607,4.885,0.0998421590709,0.0757142,10[-2.12979368614|-0.362714511955|-0.799113327901|-0.312635466725|-0.18743785365|0.388471166498|0.245385318466|1.14323248878|1.08957779972|0.925028072904],10[nan|0.0368040064545|-0.00896396851814|0.00998751006093|0.0025542798051|0.0116663762952|-0.0028858544777|0.0179720879788|-0.00106497224826|-0.00327317795888],9752736000
10/04/2007 00:00:00.000,5.148214,5.658929,5.148214,5.58,5.4832141,5.499464,5.4633925,0.157894353081,0.1128573,10[-2.1216724567|-1.18750351955|-0.0791674924157|-0.171906717817|0.219405566596|-0.0135729996557|0.635595244807|1.11286373814|0.992979780093|0.612978856505],10[nan|0.0282479557439|0.0325113239248|-0.00268020442713|0.0112606266197|-0.00668904045201|0.0185280160406|0.0134061158342|-0.00335058618543|-0.0106952891167],8610775600
10/18/2007 00:00:00.000,5.766071,6.196429,5.766071,6.196429,5.9867858,5.984107,5.9601785,0.137411206168,0.0960716,10[-1.60623580969|0.0727757238937|0.059778239556|-0.21832134974|-1.40350125276|-0.0987677815984|-0.168944008625|0.506823292961|1.33072989532|1.52566305068],10[nan|0.0392327463381|-0.000297870561267|-0.00639471460109|-0.0277204286622|0.0304744957844|-0.00161567827479|0.015450889738|0.0185206231637|0.00433218274855],10280494000
11/01/2007 00:00:00.000,6.086429,6.783929,6.086429,6.694286,6.5493929,6.625357,6.562143,0.219942497307,0.16134994,10[-2.10493154197|-1.46515522896|0.450927407002|0.413581281989|-0.0979160474384|0.213856351437|0.277181994142|0.587326694849|1.06635190048|0.658777188467],10[nan|0.0228561014972|0.0654843042221|-0.00123621725486|-0.0170870153187|0.0104497302156|0.0021092194821|0.0102663810259|0.0156523901247|-0.0133021059283],10823719200
11/15/2007 00:00:00.000,6.709643,6.849643,5.491429,5.867857,6.2396786,6.168393,5.9192855,0.455255163505,0.3861072,10[1.03230987295|0.899731475523|1.33982972385|0.909143779531|0.0595433114724|-0.732792567209|-1.64358289588|-0.372710984086|-0.674739409071|-0.816732307081],10[nan|-0.00903626491301|0.0296870536454|-0.0290428311076|-0.0598900794804|-0.0592828186173|-0.0727922918319|0.100170091981|-0.0229128957436|-0.0109562188055],13617195200
11/30/2007 00:00:00.000,5.9425,6.581786,5.855357,6.507857,6.1902501,6.144286,6.023393,0.247601819687,0.20165712,10[-1.00059886601|-1.35254700641|-0.645767063433|-0.702018669409|-0.257756990965|-0.113517340202|0.213907555554|0.994253193742|1.58131269187|1.28273249527],10[nan|-0.0147729515344|0.0294492442489|-0.00231231902117|0.0181181413961|0.00581257131466|0.0130705072277|0.0304787693331|0.0223322538616|-0.0112959209196],11777558800
12/14/2007 00:00:00.000,6.387857,6.939286,6.387857,6.799643,6.7294643,6.791786,6.6792855,0.194149173733,0.15074998,10[-1.75950941965|-1.58475204444|-0.538062037512|0.28053016633|1.08072414611|1.06416471432|0.0211522919261|0.447927221775|0.626357030844|0.361467930307],10[nan|0.00529742778078|0.0311540997125|0.0237060607607|0.0226424547487|-0.000463411508264|-0.0296298637275|0.0122301155414|0.00506926273044|-0.00753487961377],9191442400
12/31/2007 00:00:00.000,6.585714,7.136786,6.535,7.074286,6.8780357,6.9998215,6.6358925,0.260038793341,0.23307156,10[-1.12414650231|-1.31917124977|-1.29994334944|-0.738215623653|0.181977847967|0.853581487395|0.874182259807|0.821993892734|0.995044995695|0.754696241583],10[nan|-0.00773041048716|0.000764818392922|0.0220892416767|0.0351631959454|0.0249051809561|0.00075422254491|-0.00191179368038|0.00632532204023|-0.00879601524327],8061236400
01/15/2008 00:00:00.000,6.958571,6.961786,6.037143,6.037143,6.4165714,6.3714285,6.255893,0.315748447782,0.22019996,10[1.71655507353|1.72673722968|0.0436600721139|-0.228933508645|-0.951708241516|-0.0298604793348|-0.185953091496|-0.788828580947|-0.0999890901184|-1.20167938327],10[nan|0.000461913449082|-0.0794059929196|-0.01347549242|-0.0366346683895|0.0464935648519|-0.00772209085984|-0.0303978014648|0.0346579200631|-0.0560206026889],14945957600
01/30/2008 00:00:00.000,5.701429,5.762857,4.643214,4.720714,5.128357,4.9048215,4.7092855,0.497493986917,0.4511,10[1.15191744035|1.24165118825|1.27539229958|0.864762210829|-0.324769754508|-0.573876282947|-0.975173595578|-0.975173595578|-0.865337092149|-0.819392818246],10[nan|0.00779947172816|0.00291704177884|-0.0360922978413|-0.11256811|-0.0252681150077|-0.0420980369674|0|0.0116996484239|0.00485361205457],18882256400
02/13/2008 00:00:00.000,4.834286,4.834286,4.33,4.621429,4.5805359,4.6207145,4.4703575,0.169919008035,0.13885712,10[1.49335911818|1.15496260407|0.713575846531|0.232252415174|-1.31470223717|-1.4744430473|-0.583259643205|0.251167309024|-0.7135746695|0.240662304194],10[nan|-0.0119655093704|-0.0158254988797|-0.0175477314407|-0.0585781377487|-0.00624902533054|0.0343744267656|0.0311481654424|-0.0361014706923|0.0357153010971],12805217600
02/28/2008 00:00:00.000,4.552143,4.639643,4.255357,4.639643,4.3958929,4.3775,4.3085715,0.125810307868,0.09628568,10[1.24194990576|0.438581710314|-0.256909791794|0.20864824548|-0.438588069094|-1.0290404832|-0.9495557401|-1.11704599076|-0.0354811944716|1.93744140787],10[nan|-0.0224533697153|-0.0198539825474|0.0133336613902|-0.0185855695108|-0.0172616731291|0.00234113795815|-0.00493965574072|0.0314760268494|0.0549827369751],12150930400
03/13/2008 00:00:00.000,4.465,4.569286,4.274643,4.569286,4.4287499,4.4483925,4.3567855,0.0987075802002,0.08157132,10[0.367247377825|-0.823137390616|0.222516851851|0.175478924363|-1.11258831163|-0.634995811597|-1.56124686359|1.2102829363|0.732680305335|1.42376198175],10[nan|-0.0266682470822|0.0234635654994|-0.00104374792052|-0.0290133299723|0.0108560651673|-0.0211629298905|0.0620340383015|-0.0104192599725|0.0150415879173],13045169200
03/28/2008 00:00:00.000,4.521786,5.180714,4.521786,5.1075,4.8497499,4.8714285,4.687321,0.243352196643,0.2133215,10[-1.34769237559|-1.33008415155|-0.436317820281|-0.898610750247|-0.370273624988|0.548440087416|0.761242768938|1.36002100891|0.65410997803|1.05916487936],10[nan|0.000947185686149|0.0469359933603|-0.0240020687465|0.0273845065877|0.0459023989629|0.010338461777|0.0285293584399|-0.0337207648214|0.0194879279205],10369520000
